You are in the middle of a laundry room. There is a dryer on the east side. There is a sink on the west side. There is a washing machine on the south side. We define the following directions. The north direction is (0, -1). The south direction is (0, 1). The east direction is (1, 0). The west direction is (-1, 0). What's the layout of the room in the following format? You can estimate the size of the objects.\n```json\n{"name": "??", "width": 500, "height": 500, "directions": {"north": "??", "south": "??", "east": "??", "west": "??"}, "objects": [{"name": "??", "x": "??", "y": "??"}]}\n```	```json\n{\n  "name": "Laundry Room",\n  "width": 500,\n  "height": 500,\n  "directions": {\n    "north": [0, -1],\n    "south": [0, 1],\n    "east": [1, 0],\n    "west": [-1, 0]\n  },\n  "objects": [\n    {\n      "name": "Dryer",\n      "x": 400,\n      "y": 100\n    },\n    {\n      "name": "Sink",\n      "x": 100,\n      "y": 100\n    },\n    {\n      "name": "Washing Machine",\n      "x": 250,\n      "y": 400\n    }\n  ]\n}\n```	False	models/text-bison-001	None	None	None	0	1
You are in the middle of a living room. There is a TV on the south side. There is a bookcase on the east side. There is a mirror on the north side. We define the following directions. The north direction is (0, -1). The south direction is (0, 1). The east direction is (1, 0). The west direction is (-1, 0). What's the layout of the room in the following format? You can estimate the size of the objects.\n```json\n{"name": "??", "width": 500, "height": 500, "directions": {"north": "??", "south": "??", "east": "??", "west": "??"}, "objects": [{"name": "??", "x": "??", "y": "??"}]}\n```	```json\n{\n  "name": "Living Room",\n  "width": 500,\n  "height": 500,\n  "directions": {\n    "north": (0, -1),\n    "south": (0, 1),\n    "east": (1, 0),\n    "west": (-1, 0)\n  },\n  "objects": [\n    {\n      "name": "TV",\n      "x": 250,\n      "y": 450\n    },\n    {\n      "name": "Bookcase",\n      "x": 450,\n      "y": 100\n    },\n    {\n      "name": "Mirror",\n      "x": 100,\n      "y": 100\n    }\n  ]\n}\n```	False	models/text-bison-001	None	None	None	0	1
You are in the middle of a kitchen. There is a microwave on the south side. There is a fridge on the west side. There is a coffee machine on the north side. We define the following directions. The north direction is (0, -1). The south direction is (0, 1). The east direction is (1, 0). The west direction is (-1, 0). What's the layout of the room in the following format? You can estimate the size of the objects.\n```json\n{"name": "??", "width": 500, "height": 500, "directions": {"north": "??", "south": "??", "east": "??", "west": "??"}, "objects": [{"name": "??", "x": "??", "y": "??"}]}\n```	```json\n{\n  "name": "Kitchen",\n  "width": 500,\n  "height": 500,\n  "directions": {\n    "north": (0, -1),\n    "south": (0, 1),\n    "east": (1, 0),\n    "west": (-1, 0)\n  },\n  "objects": [\n    {\n      "name": "Microwave",\n      "x": 200,\n      "y": 400\n    },\n    {\n      "name": "Fridge",\n      "x": -100,\n      "y": 100\n    },\n    {\n      "name": "Coffee Machine",\n      "x": 400,\n      "y": -100\n    }\n  ]\n}\n```	False	models/text-bison-001	None	None	None	0	1
You are in the middle of a study room. There is a desk on the north side. There is a computer on the south side. There is a lamp on the east side. We define the following directions. The north direction is (0, -1). The south direction is (0, 1). The east direction is (1, 0). The west direction is (-1, 0). What's the layout of the room in the following format? You can estimate the size of the objects.\n```json\n{"name": "??", "width": 500, "height": 500, "directions": {"north": "??", "south": "??", "east": "??", "west": "??"}, "objects": [{"name": "??", "x": "??", "y": "??"}]}\n```	```json\n{\n  "name": "Study Room",\n  "width": 500,\n  "height": 500,\n  "directions": {\n    "north": [0, -1],\n    "south": [0, 1],\n    "east": [1, 0],\n    "west": [-1, 0]\n  },\n  "objects": [\n    {\n      "name": "Desk",\n      "x": 0,\n      "y": -100\n    },\n    {\n      "name": "Computer",\n      "x": 0,\n      "y": 100\n    },\n    {\n      "name": "Lamp",\n      "x": 100,\n      "y": 0\n    }\n  ]\n}\n```	False	models/text-bison-001	None	None	None	0	1
You are in the middle of a kitchen. There is a chair on the west side. There is a dishwasher on the east side. There is a blender on the south side. We define the following directions. The north direction is (0, -1). The south direction is (0, 1). The east direction is (1, 0). The west direction is (-1, 0). What's the layout of the room in the following format? You can estimate the size of the objects.\n```json\n{"name": "??", "width": 500, "height": 500, "directions": {"north": "??", "south": "??", "east": "??", "west": "??"}, "objects": [{"name": "??", "x": "??", "y": "??"}]}\n```	```json\n{\n  "name": "Kitchen",\n  "width": 500,\n  "height": 500,\n  "directions": {\n    "north": [0, -1],\n    "south": [0, 1],\n    "east": [1, 0],\n    "west": [-1, 0]\n  },\n  "objects": [\n    {\n      "name": "Chair",\n      "x": -100,\n      "y": 0\n    },\n    {\n      "name": "Dishwasher",\n      "x": 100,\n      "y": 0\n    },\n    {\n      "name": "Blender",\n      "x": 0,\n      "y": 100\n    }\n  ]\n}\n```	False	models/text-bison-001	None	None	None	0	1
You are in the middle of a bedroom. There is a lamp on the west side. There is a bed on the east side. There is a wardrobe on the north side. We define the following directions. The north direction is (0, -1). The south direction is (0, 1). The east direction is (1, 0). The west direction is (-1, 0). What's the layout of the room in the following format? You can estimate the size of the objects.\n```json\n{"name": "??", "width": 500, "height": 500, "directions": {"north": "??", "south": "??", "east": "??", "west": "??"}, "objects": [{"name": "??", "x": "??", "y": "??"}]}\n```	```json\n{\n  "name": "bedroom",\n  "width": 500,\n  "height": 500,\n  "directions": {\n    "north": [0, -1],\n    "south": [0, 1],\n    "east": [1, 0],\n    "west": [-1, 0]\n  },\n  "objects": [\n    {\n      "name": "lamp",\n      "x": -100,\n      "y": 0\n    },\n    {\n      "name": "bed",\n      "x": 100,\n      "y": 0\n    },\n    {\n      "name": "wardrobe",\n      "x": 0,\n      "y": -100\n    }\n  ]\n}\n```	False	models/text-bison-001	None	None	None	0	1
You are in the middle of a dining room. There is a lamp on the east side. There is a sideboard on the west side. There is a table on the north side. We define the following directions. The north direction is (0, -1). The south direction is (0, 1). The east direction is (1, 0). The west direction is (-1, 0). What's the layout of the room in the following format? You can estimate the size of the objects.\n```json\n{"name": "??", "width": 500, "height": 500, "directions": {"north": "??", "south": "??", "east": "??", "west": "??"}, "objects": [{"name": "??", "x": "??", "y": "??"}]}\n```	```json\n{\n  "name": "Dining Room",\n  "width": 500,\n  "height": 500,\n  "directions": {\n    "north": (0, -1),\n    "south": (0, 1),\n    "east": (1, 0),\n    "west": (-1, 0)\n  },\n  "objects": [\n    {\n      "name": "Lamp",\n      "x": 100,\n      "y": 100\n    },\n    {\n      "name": "Sideboard",\n      "x": -100,\n      "y": 100\n    },\n    {\n      "name": "Table",\n      "x": 0,\n      "y": -100\n    }\n  ]\n}\n```	False	models/text-bison-001	None	None	None	0	1
You are in the middle of a bathroom. There is a mirror on the south side. There is a toilet on the east side. There is a sink on the west side. We define the following directions. The north direction is (0, -1). The south direction is (0, 1). The east direction is (1, 0). The west direction is (-1, 0). What's the layout of the room in the following format? You can estimate the size of the objects.\n```json\n{"name": "??", "width": 500, "height": 500, "directions": {"north": "??", "south": "??", "east": "??", "west": "??"}, "objects": [{"name": "??", "x": "??", "y": "??"}]}\n```	```json\n{\n  "name": "Bathroom",\n  "width": 500,\n  "height": 500,\n  "directions": {\n    "north": (0, -1),\n    "south": (0, 1),\n    "east": (1, 0),\n    "west": (-1, 0)\n  },\n  "objects": [\n    {\n      "name": "Mirror",\n      "x": 250,\n      "y": 450\n    },\n    {\n      "name": "Toilet",\n      "x": 450,\n      "y": 150\n    },\n    {\n      "name": "Sink",\n      "x": 50,\n      "y": 150\n    }\n  ]\n}\n```	False	models/text-bison-001	None	None	None	0	1
You are in the middle of a bedroom. There is a wardrobe on the north side. There is a bookcase on the south side. There is a computer on the east side. We define the following directions. The north direction is (0, -1). The south direction is (0, 1). The east direction is (1, 0). The west direction is (-1, 0). What's the layout of the room in the following format? You can estimate the size of the objects.\n```json\n{"name": "??", "width": 500, "height": 500, "directions": {"north": "??", "south": "??", "east": "??", "west": "??"}, "objects": [{"name": "??", "x": "??", "y": "??"}]}\n```	```json\n{\n  "name": "bedroom",\n  "width": 500,\n  "height": 500,\n  "directions": {\n    "north": [0, -1],\n    "south": [0, 1],\n    "east": [1, 0],\n    "west": [-1, 0]\n  },\n  "objects": [\n    {\n      "name": "wardrobe",\n      "x": 0,\n      "y": 0\n    },\n    {\n      "name": "bookcase",\n      "x": 0,\n      "y": 500\n    },\n    {\n      "name": "computer",\n      "x": 500,\n      "y": 250\n    }\n  ]\n}\n```	False	models/text-bison-001	None	None	None	0	1
You are in the middle of a study room. There is a desk on the south side. There is a bookcase on the east side. There is a computer on the west side. We define the following directions. The north direction is (0, -1). The south direction is (0, 1). The east direction is (1, 0). The west direction is (-1, 0). What's the layout of the room in the following format? You can estimate the size of the objects.\n```json\n{"name": "??", "width": 500, "height": 500, "directions": {"north": "??", "south": "??", "east": "??", "west": "??"}, "objects": [{"name": "??", "x": "??", "y": "??"}]}\n```	```json\n{\n  "name": "Study Room",\n  "width": 500,\n  "height": 500,\n  "directions": {\n    "north": [0, -1],\n    "south": [0, 1],\n    "east": [1, 0],\n    "west": [-1, 0]\n  },\n  "objects": [\n    {\n      "name": "Desk",\n      "x": 0,\n      "y": 400\n    },\n    {\n      "name": "Bookcase",\n      "x": 400,\n      "y": 0\n    },\n    {\n      "name": "Computer",\n      "x": -400,\n      "y": 0\n    }\n  ]\n}\n```	False	models/text-bison-001	None	None	None	0	1
You are in the middle of a living room. There is a sofa on the east side. There is a lamp on the west side. There is a bookcase on the north side. We define the following directions. The north direction is (0, -1). The south direction is (0, 1). The east direction is (1, 0). The west direction is (-1, 0). What's the layout of the room in the following format? You can estimate the size of the objects.\n```json\n{"name": "??", "width": 500, "height": 500, "directions": {"north": "??", "south": "??", "east": "??", "west": "??"}, "objects": [{"name": "??", "x": "??", "y": "??"}]}\n```	```json\n{\n  "name": "Living Room",\n  "width": 500,\n  "height": 500,\n  "directions": {\n    "north": [0, -1],\n    "south": [0, 1],\n    "east": [1, 0],\n    "west": [-1, 0]\n  },\n  "objects": [\n    {\n      "name": "Sofa",\n      "x": 100,\n      "y": 100\n    },\n    {\n      "name": "Lamp",\n      "x": -100,\n      "y": 100\n    },\n    {\n      "name": "Bookcase",\n      "x": 0,\n      "y": -100\n    }\n  ]\n}\n```	False	models/text-bison-001	None	None	None	0	1
You are in the middle of a kitchen. There is a microwave on the north side. There is a dishwasher on the east side. There is a chair on the south side. We define the following directions. The north direction is (0, -1). The south direction is (0, 1). The east direction is (1, 0). The west direction is (-1, 0). What's the layout of the room in the following format? You can estimate the size of the objects.\n```json\n{"name": "??", "width": 500, "height": 500, "directions": {"north": "??", "south": "??", "east": "??", "west": "??"}, "objects": [{"name": "??", "x": "??", "y": "??"}]}\n```	```json\n{\n  "name": "Kitchen",\n  "width": 500,\n  "height": 500,\n  "directions": {\n    "north": [0, -1],\n    "south": [0, 1],\n    "east": [1, 0],\n    "west": [-1, 0]\n  },\n  "objects": [\n    {\n      "name": "Microwave",\n      "x": 100,\n      "y": 100\n    },\n    {\n      "name": "Dishwasher",\n      "x": 400,\n      "y": 100\n    },\n    {\n      "name": "Chair",\n      "x": 250,\n      "y": 400\n    }\n  ]\n}\n```	False	models/text-bison-001	None	None	None	0	1
You are in the middle of a living room. There is a sofa on the south side. There is a mirror on the north side. There is a coffee table on the east side. We define the following directions. The north direction is (0, -1). The south direction is (0, 1). The east direction is (1, 0). The west direction is (-1, 0). What's the layout of the room in the following format? You can estimate the size of the objects.\n```json\n{"name": "??", "width": 500, "height": 500, "directions": {"north": "??", "south": "??", "east": "??", "west": "??"}, "objects": [{"name": "??", "x": "??", "y": "??"}]}\n```	```json\n{\n  "name": "Living Room",\n  "width": 500,\n  "height": 500,\n  "directions": {\n    "north": [0, -1],\n    "south": [0, 1],\n    "east": [1, 0],\n    "west": [-1, 0]\n  },\n  "objects": [\n    {\n      "name": "Sofa",\n      "x": 0,\n      "y": 400\n    },\n    {\n      "name": "Mirror",\n      "x": 250,\n      "y": 0\n    },\n    {\n      "name": "Coffee Table",\n      "x": 400,\n      "y": 100\n    }\n  ]\n}\n```	False	models/text-bison-001	None	None	None	0	1
You are in the middle of a study room. There is a bookcase on the south side. There is a lamp on the north side. There is a computer on the west side. We define the following directions. The north direction is (0, -1). The south direction is (0, 1). The east direction is (1, 0). The west direction is (-1, 0). What's the layout of the room in the following format? You can estimate the size of the objects.\n```json\n{"name": "??", "width": 500, "height": 500, "directions": {"north": "??", "south": "??", "east": "??", "west": "??"}, "objects": [{"name": "??", "x": "??", "y": "??"}]}\n```	```json\n{\n  "name": "Study Room",\n  "width": 500,\n  "height": 500,\n  "directions": {\n    "north": [0, -1],\n    "south": [0, 1],\n    "east": [1, 0],\n    "west": [-1, 0]\n  },\n  "objects": [\n    {\n      "name": "Bookcase",\n      "x": 0,\n      "y": 450\n    },\n    {\n      "name": "Lamp",\n      "x": 250,\n      "y": 0\n    },\n    {\n      "name": "Computer",\n      "x": -250,\n      "y": 0\n    }\n  ]\n}\n```	False	models/text-bison-001	None	None	None	0	1
You are in the middle of a dining room. There is a sideboard on the east side. There is a lamp on the north side. There is a chair on the south side. We define the following directions. The north direction is (0, -1). The south direction is (0, 1). The east direction is (1, 0). The west direction is (-1, 0). What's the layout of the room in the following format? You can estimate the size of the objects.\n```json\n{"name": "??", "width": 500, "height": 500, "directions": {"north": "??", "south": "??", "east": "??", "west": "??"}, "objects": [{"name": "??", "x": "??", "y": "??"}]}\n```	```json\n{\n  "name": "Dining Room",\n  "width": 500,\n  "height": 500,\n  "directions": {\n    "north": [0, -1],\n    "south": [0, 1],\n    "east": [1, 0],\n    "west": [-1, 0]\n  },\n  "objects": [\n    {\n      "name": "Sideboard",\n      "x": 400,\n      "y": 100\n    },\n    {\n      "name": "Lamp",\n      "x": 100,\n      "y": 100\n    },\n    {\n      "name": "Chair",\n      "x": 100,\n      "y": 400\n    }\n  ]\n}\n```	False	models/text-bison-001	None	None	None	0	1
